Experiment,Run folder,Saliency method,Input size,Baseline,Ensemble method,Evaluation type,AUROC_subset_mean,F1_subset_mean,Youden_subset_mean,Accuracy_subset_mean,AUROC_No Finding,AUROC_Enlarged Cardiomediastinum,AUROC_Cardiomegaly,AUROC_Lung Opacity,AUROC_Lung Lesion,AUROC_Edema,AUROC_Consolidation,AUROC_Pneumonia,AUROC_Atelectasis,AUROC_Pneumothorax,AUROC_Pleural Effusion,AUROC_Pleural Other,AUROC_Fracture,AUROC_Support Devices,F1_No Finding,F1_Enlarged Cardiomediastinum,F1_Cardiomegaly,F1_Lung Opacity,F1_Lung Lesion,F1_Edema,F1_Consolidation,F1_Pneumonia,F1_Atelectasis,F1_Pneumothorax,F1_Pleural Effusion,F1_Pleural Other,F1_Fracture,F1_Support Devices,Youden_No Finding,Youden_Enlarged Cardiomediastinum,Youden_Cardiomegaly,Youden_Lung Opacity,Youden_Lung Lesion,Youden_Edema,Youden_Consolidation,Youden_Pneumonia,Youden_Atelectasis,Youden_Pneumothorax,Youden_Pleural Effusion,Youden_Pleural Other,Youden_Fracture,Youden_Support Devices,Accuracy_No Finding,Accuracy_Enlarged Cardiomediastinum,Accuracy_Cardiomegaly,Accuracy_Lung Opacity,Accuracy_Lung Lesion,Accuracy_Edema,Accuracy_Consolidation,Accuracy_Pneumonia,Accuracy_Atelectasis,Accuracy_Pneumothorax,Accuracy_Pleural Effusion,Accuracy_Pleural Other,Accuracy_Fracture,Accuracy_Support Devices
ensemble_DeepLift_320_no_baseline_29.09.2025,001_distinctiveness_voting_test_5m_20250929_114941,DeepLift,320,no baseline,Distinctiveness Voting,test,0.8303668277933888,0.5595519737615564,0.5481341521160557,0.7836,0.8826226248342908,0.525331647757277,0.8198542666843772,0.5,0.5720274390243902,0.8445284967796816,0.8032432828171902,0.597508830637665,0.7784558588084609,0.8523421588594705,0.9057522338772339,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6478149100257069,0.6910994764397906,0.025806451612903222,0.5671641791044776,0.33070866141732286,0.0975609756097561,0.5783132530120482,0.30769230769230765,0.6737588652482269,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.5135201806485892,0.0,-0.04471544715447151,0.574371126503828,0.5606559777436124,0.12455846811675042,0.38825789681866985,0.21814890246662144,0.703865578865579,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.726,0.528,0.698,0.826,0.83,0.926,0.72,0.982,0.816,0.954,0.01,0.84
ensemble_DeepLift_320_w_baseline_27.09.2025,001_distinctiveness_voting_test_5m_20250927_164110,DeepLift,320,with baseline,Distinctiveness Voting,test,0.8304722629785795,0.5393320246455675,0.5286862416219589,0.7667999999999999,0.8826226248342908,0.525331647757277,0.8212584679026168,0.5,0.5720274390243902,0.8444373556932798,0.8022915293945384,0.597508830637665,0.7779661336196342,0.8523421588594705,0.9064078282828283,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6386138613861386,0.6910994764397906,0.025806451612903222,0.5560975609756098,0.30000000000000004,0.0975609756097561,0.5506329113924051,0.30769230769230765,0.6513157894736843,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.4990037761627355,0.0,-0.04471544715447151,0.5648924535180457,0.533055128486712,0.12455846811675042,0.34960727806972924,0.21814890246662144,0.6968725718725719,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.708,0.528,0.698,0.818,0.804,0.926,0.716,0.982,0.788,0.954,0.01,0.84
ensemble_DeepLift_320_no_baseline_29.09.2025,001_distinctiveness_voting_test_5m_20250929_114941,DeepLift,320,no baseline,Distinctiveness Voting,test,0.8303668277933888,0.5595519737615564,0.5481341521160557,0.7836,0.8826226248342908,0.525331647757277,0.8198542666843772,0.5,0.5720274390243902,0.8445284967796816,0.8032432828171902,0.597508830637665,0.7784558588084609,0.8523421588594705,0.9057522338772339,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6478149100257069,0.6910994764397906,0.025806451612903222,0.5671641791044776,0.33070866141732286,0.0975609756097561,0.5783132530120482,0.30769230769230765,0.6737588652482269,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.5135201806485892,0.0,-0.04471544715447151,0.574371126503828,0.5606559777436124,0.12455846811675042,0.38825789681866985,0.21814890246662144,0.703865578865579,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.726,0.528,0.698,0.826,0.83,0.926,0.72,0.982,0.816,0.954,0.01,0.84
ensemble_DeepLift_320_no_baseline_29.09.2025,001_distinctiveness_weighted_val_5m_20250929_112138,DeepLift,320,no baseline,Distinctiveness Weighted,validation,0.8694390572458396,0.7081018175068685,0.6113225987054216,0.8190000000000002,0.9091511936339522,0.6093233082706766,0.7789461781999095,0.3442118226600985,0.4773869346733668,0.9032549728752262,0.9177827380952381,0.7109375,0.8320000000000001,0.8737113402061856,0.9152113970588235,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6249999999999999,0.7341772151898733,0.018691588785046728,0.7238095238095238,0.7042253521126761,0.16216216216216214,0.7011494252873564,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.4355495251017638,0.0,0.4723618090452262,0.7465340566606389,0.6979166666666665,0.4375,0.5093333333333332,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.73,0.58,0.475,0.855,0.895,0.69,0.74,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_320_w_baseline_27.09.2025,001_distinctiveness_weighted_val_5m_20250927_163625,DeepLift,320,with baseline,Distinctiveness Weighted,validation,0.8685275009814604,0.7008617308684066,0.6021648976496289,0.8140000000000001,0.9091511936339522,0.6093233082706766,0.778493894165536,0.3442118226600985,0.4773869346733668,0.9034056660638939,0.9148065476190477,0.7109375,0.83072,0.8737113402061856,0.9152113970588235,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6099290780141844,0.7341772151898733,0.018691588785046728,0.7169811320754718,0.6944444444444444,0.16216216216216214,0.6966292134831461,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.41270918136589785,0.0,0.4723618090452262,0.7402049427365882,0.6919642857142856,0.4375,0.4986666666666668,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.725,0.58,0.475,0.85,0.89,0.69,0.73,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_320_no_baseline_29.09.2025,001_distinctiveness_weighted_val_5m_20250929_112138,DeepLift,320,no baseline,Distinctiveness Weighted,validation,0.8694390572458396,0.7081018175068685,0.6113225987054216,0.8190000000000002,0.9091511936339522,0.6093233082706766,0.7789461781999095,0.3442118226600985,0.4773869346733668,0.9032549728752262,0.9177827380952381,0.7109375,0.8320000000000001,0.8737113402061856,0.9152113970588235,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6249999999999999,0.7341772151898733,0.018691588785046728,0.7238095238095238,0.7042253521126761,0.16216216216216214,0.7011494252873564,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.4355495251017638,0.0,0.4723618090452262,0.7465340566606389,0.6979166666666665,0.4375,0.5093333333333332,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.73,0.58,0.475,0.855,0.895,0.69,0.74,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_320_no_baseline_29.09.2025,001_distinctiveness_weighted_test_5m_20250929_114902,DeepLift,320,no baseline,Distinctiveness Weighted,test,0.8689180852522007,0.5853975130922157,0.595540286767519,0.7936,0.9079393135955223,0.649741562785041,0.8748173589631683,0.3372977657935285,0.5746951219512195,0.8773240977032446,0.8551870561534519,0.6291132180702732,0.8016801341093593,0.8676171079429734,0.9355817793317793,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7027027027027027,0.6910994764397906,0.04166666666666666,0.5738396624472575,0.3252032520325203,0.05240174672489083,0.6282722513089005,0.2105263157894737,0.696969696969697,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6059128256703161,0.0,0.19308943089430897,0.6561550613683316,0.532542645874515,0.1119167131437071,0.47019268802621905,0.2059289431998188,0.7128982128982129,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.78,0.528,0.448,0.798,0.834,0.566,0.716,0.97,0.84,0.632,0.01,0.854
ensemble_DeepLift_320_w_baseline_27.09.2025,001_distinctiveness_weighted_test_5m_20250927_164027,DeepLift,320,with baseline,Distinctiveness Weighted,test,0.8682995343496562,0.5826036112554644,0.5981727414954061,0.7867999999999999,0.9079393135955223,0.649741562785041,0.8746086263496461,0.3372977657935285,0.5746951219512195,0.877172195892575,0.8514532542645875,0.6291132180702732,0.8024147218925995,0.8676171079429734,0.9358488733488733,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7005347593582889,0.6910994764397906,0.04166666666666666,0.5619834710743802,0.3181818181818182,0.05240174672489083,0.635,0.2105263157894737,0.6973180076628352,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6039393536879256,0.0,0.19308943089430897,0.6443067201361039,0.5500402664909583,0.1119167131437071,0.4842440338287093,0.2059289431998188,0.7083333333333335,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.776,0.528,0.448,0.788,0.82,0.566,0.708,0.97,0.842,0.632,0.01,0.854
ensemble_DeepLift_320_no_baseline_29.09.2025,001_distinctiveness_weighted_test_5m_20250929_114902,DeepLift,320,no baseline,Distinctiveness Weighted,test,0.8689180852522007,0.5853975130922157,0.595540286767519,0.7936,0.9079393135955223,0.649741562785041,0.8748173589631683,0.3372977657935285,0.5746951219512195,0.8773240977032446,0.8551870561534519,0.6291132180702732,0.8016801341093593,0.8676171079429734,0.9355817793317793,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7027027027027027,0.6910994764397906,0.04166666666666666,0.5738396624472575,0.3252032520325203,0.05240174672489083,0.6282722513089005,0.2105263157894737,0.696969696969697,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6059128256703161,0.0,0.19308943089430897,0.6561550613683316,0.532542645874515,0.1119167131437071,0.47019268802621905,0.2059289431998188,0.7128982128982129,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.78,0.528,0.448,0.798,0.834,0.566,0.716,0.97,0.84,0.632,0.01,0.854
ensemble_DeepLift_640_no_baseline_29.09.2025,001_distinctiveness_voting_val_5m_20250929_112441,DeepLift,640,no baseline,Distinctiveness Voting,validation,0.86155458285912,0.7328916543518293,0.6404028122435275,0.8380000000000001,0.9131299734748011,0.5507769423558898,0.761420171867933,0.5,0.8542713567839196,0.9167420132610007,0.904296875,0.6572265625,0.8239466666666667,0.8273195876288661,0.9013671875,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.6535947712418301,0.7341772151898733,0.03333333333333333,0.7252747252747253,0.75,0.23529411764705882,0.7225806451612902,0.6,0.8130081300813008,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4814563545906829,0.0,0.708542713567839,0.6844484629294756,0.7663690476190477,0.21354166666666652,0.5546666666666669,0.4948453608247423,0.7150735294117647,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.735,0.58,0.71,0.875,0.91,0.935,0.785,0.98,0.885,0.985,0.0,0.82
ensemble_DeepLift_640_w_baseline_29.09.2025,001_distinctiveness_voting_val_5m_20250929_101247,DeepLift,640,with baseline,Distinctiveness Voting,validation,0.8628851470300927,0.7329278564505477,0.647386869736473,0.8350000000000002,0.9131299734748011,0.5507769423558898,0.7644730890999547,0.5,0.8542713567839196,0.9168927064496685,0.9057849702380952,0.6572265625,0.8253333333333333,0.8273195876288661,0.9019416360294117,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.65,0.7341772151898733,0.03333333333333333,0.717391304347826,0.75,0.23529411764705882,0.7297297297297296,0.6,0.8175182481751825,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4744459520578923,0.0,0.708542713567839,0.6781193490054249,0.7663690476190477,0.21354166666666652,0.5680000000000001,0.4948453608247423,0.75,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.72,0.58,0.71,0.87,0.91,0.935,0.8,0.98,0.875,0.985,0.0,0.82
ensemble_DeepLift_640_no_baseline_29.09.2025,001_distinctiveness_voting_test_5m_20250929_115131,DeepLift,640,no baseline,Distinctiveness Voting,test,0.8303668277933888,0.5595519737615564,0.5481341521160557,0.7836,0.8826226248342908,0.525331647757277,0.8198542666843772,0.5,0.5720274390243902,0.8445284967796816,0.8032432828171902,0.597508830637665,0.7784558588084609,0.8523421588594705,0.9057522338772339,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6478149100257069,0.6910994764397906,0.025806451612903222,0.5671641791044776,0.33070866141732286,0.0975609756097561,0.5783132530120482,0.30769230769230765,0.6737588652482269,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.5135201806485892,0.0,-0.04471544715447151,0.574371126503828,0.5606559777436124,0.12455846811675042,0.38825789681866985,0.21814890246662144,0.703865578865579,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.726,0.528,0.698,0.826,0.83,0.926,0.72,0.982,0.816,0.954,0.01,0.84
ensemble_DeepLift_640_w_baseline_29.09.2025,001_distinctiveness_voting_test_5m_20250929_102214,DeepLift,640,with baseline,Distinctiveness Voting,test,0.8304722629785795,0.5393320246455675,0.5286862416219589,0.7667999999999999,0.8826226248342908,0.525331647757277,0.8212584679026168,0.5,0.5720274390243902,0.8444373556932798,0.8022915293945384,0.597508830637665,0.7779661336196342,0.8523421588594705,0.9064078282828283,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6386138613861386,0.6910994764397906,0.025806451612903222,0.5560975609756098,0.30000000000000004,0.0975609756097561,0.5506329113924051,0.30769230769230765,0.6513157894736843,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.4990037761627355,0.0,-0.04471544715447151,0.5648924535180457,0.533055128486712,0.12455846811675042,0.34960727806972924,0.21814890246662144,0.6968725718725719,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.708,0.528,0.698,0.818,0.804,0.926,0.716,0.982,0.788,0.954,0.01,0.84
ensemble_DeepLift_640_no_baseline_29.09.2025,001_distinctiveness_weighted_val_5m_20250929_112233,DeepLift,640,no baseline,Distinctiveness Weighted,validation,0.8694390572458396,0.7081018175068685,0.6113225987054216,0.8190000000000002,0.9091511936339522,0.6093233082706766,0.7789461781999095,0.3442118226600985,0.4773869346733668,0.9032549728752262,0.9177827380952381,0.7109375,0.8320000000000001,0.8737113402061856,0.9152113970588235,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6249999999999999,0.7341772151898733,0.018691588785046728,0.7238095238095238,0.7042253521126761,0.16216216216216214,0.7011494252873564,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.4355495251017638,0.0,0.4723618090452262,0.7465340566606389,0.6979166666666665,0.4375,0.5093333333333332,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.73,0.58,0.475,0.855,0.895,0.69,0.74,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_640_w_baseline_29.09.2025,001_distinctiveness_weighted_val_5m_20250929_101214,DeepLift,640,with baseline,Distinctiveness Weighted,validation,0.8685275009814604,0.7008617308684066,0.6021648976496289,0.8140000000000001,0.9091511936339522,0.6093233082706766,0.778493894165536,0.3442118226600985,0.4773869346733668,0.9034056660638939,0.9148065476190477,0.7109375,0.83072,0.8737113402061856,0.9152113970588235,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6099290780141844,0.7341772151898733,0.018691588785046728,0.7169811320754718,0.6944444444444444,0.16216216216216214,0.6966292134831461,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.41270918136589785,0.0,0.4723618090452262,0.7402049427365882,0.6919642857142856,0.4375,0.4986666666666668,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.725,0.58,0.475,0.85,0.89,0.69,0.73,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_640_no_baseline_29.09.2025,001_distinctiveness_weighted_test_5m_20250929_115038,DeepLift,640,no baseline,Distinctiveness Weighted,test,0.8689180852522007,0.5853975130922157,0.595540286767519,0.7936,0.9079393135955223,0.649741562785041,0.8748173589631683,0.3372977657935285,0.5746951219512195,0.8773240977032446,0.8551870561534519,0.6291132180702732,0.8016801341093593,0.8676171079429734,0.9355817793317793,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7027027027027027,0.6910994764397906,0.04166666666666666,0.5738396624472575,0.3252032520325203,0.05240174672489083,0.6282722513089005,0.2105263157894737,0.696969696969697,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6059128256703161,0.0,0.19308943089430897,0.6561550613683316,0.532542645874515,0.1119167131437071,0.47019268802621905,0.2059289431998188,0.7128982128982129,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.78,0.528,0.448,0.798,0.834,0.566,0.716,0.97,0.84,0.632,0.01,0.854
ensemble_DeepLift_640_w_baseline_29.09.2025,001_distinctiveness_weighted_test_5m_20250929_101746,DeepLift,640,with baseline,Distinctiveness Weighted,test,0.8682995343496562,0.5826036112554644,0.5981727414954061,0.7867999999999999,0.9079393135955223,0.649741562785041,0.8746086263496461,0.3372977657935285,0.5746951219512195,0.877172195892575,0.8514532542645875,0.6291132180702732,0.8024147218925995,0.8676171079429734,0.9358488733488733,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7005347593582889,0.6910994764397906,0.04166666666666666,0.5619834710743802,0.3181818181818182,0.05240174672489083,0.635,0.2105263157894737,0.6973180076628352,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6039393536879256,0.0,0.19308943089430897,0.6443067201361039,0.5500402664909583,0.1119167131437071,0.4842440338287093,0.2059289431998188,0.7083333333333335,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.776,0.528,0.448,0.788,0.82,0.566,0.708,0.97,0.842,0.632,0.01,0.854
ensemble_DeepLift_1280_w_baseline_29.09.2025,001_distinctiveness_voting_val_5m_20250929_101514,DeepLift,1280,with baseline,Distinctiveness Voting,validation,0.8628851470300927,0.7329278564505477,0.647386869736473,0.8350000000000002,0.9131299734748011,0.5507769423558898,0.7644730890999547,0.5,0.8542713567839196,0.9168927064496685,0.9057849702380952,0.6572265625,0.8253333333333333,0.8273195876288661,0.9019416360294117,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.65,0.7341772151898733,0.03333333333333333,0.717391304347826,0.75,0.23529411764705882,0.7297297297297296,0.6,0.8175182481751825,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4744459520578923,0.0,0.708542713567839,0.6781193490054249,0.7663690476190477,0.21354166666666652,0.5680000000000001,0.4948453608247423,0.75,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.72,0.58,0.71,0.87,0.91,0.935,0.8,0.98,0.875,0.985,0.0,0.82
ensemble_DeepLift_1280_no_baseline_29.09.2025,001_distinctiveness_voting_val_5m_20250929_112547,DeepLift,1280,no baseline,Distinctiveness Voting,validation,0.86155458285912,0.7328916543518293,0.6404028122435275,0.8380000000000001,0.9131299734748011,0.5507769423558898,0.761420171867933,0.5,0.8542713567839196,0.9167420132610007,0.904296875,0.6572265625,0.8239466666666667,0.8273195876288661,0.9013671875,0.9924623115577889,,0.8736873687368736,0.5866666666666667,0.6971830985915493,0.6535947712418301,0.7341772151898733,0.03333333333333333,0.7252747252747253,0.75,0.23529411764705882,0.7225806451612902,0.6,0.8130081300813008,0.4,0.0,0.823529411764706,0.6909814323607426,0.10075187969924815,0.4814563545906829,0.0,0.708542713567839,0.6844484629294756,0.7663690476190477,0.21354166666666652,0.5546666666666669,0.4948453608247423,0.7150735294117647,0.9849246231155779,-1.0,0.6405640564056405,0.845,0.57,0.735,0.58,0.71,0.875,0.91,0.935,0.785,0.98,0.885,0.985,0.0,0.82
ensemble_DeepLift_1280_w_baseline_29.09.2025,001_distinctiveness_voting_test_5m_20250929_102620,DeepLift,1280,with baseline,Distinctiveness Voting,test,0.8304722629785795,0.5393320246455675,0.5286862416219589,0.7667999999999999,0.8826226248342908,0.525331647757277,0.8212584679026168,0.5,0.5720274390243902,0.8444373556932798,0.8022915293945384,0.597508830637665,0.7779661336196342,0.8523421588594705,0.9064078282828283,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6386138613861386,0.6910994764397906,0.025806451612903222,0.5560975609756098,0.30000000000000004,0.0975609756097561,0.5506329113924051,0.30769230769230765,0.6513157894736843,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.4990037761627355,0.0,-0.04471544715447151,0.5648924535180457,0.533055128486712,0.12455846811675042,0.34960727806972924,0.21814890246662144,0.6968725718725719,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.708,0.528,0.698,0.818,0.804,0.926,0.716,0.982,0.788,0.954,0.01,0.84
ensemble_DeepLift_1280_no_baseline_29.09.2025,001_distinctiveness_voting_test_5m_20250929_115314,DeepLift,1280,no baseline,Distinctiveness Voting,test,0.8303668277933888,0.5595519737615564,0.5481341521160557,0.7836,0.8826226248342908,0.525331647757277,0.8198542666843772,0.5,0.5720274390243902,0.8445284967796816,0.8032432828171902,0.597508830637665,0.7784558588084609,0.8523421588594705,0.9057522338772339,0.9768145161290323,0.5,0.9121018291412174,0.5555555555555555,0.6647646219686163,0.6478149100257069,0.6910994764397906,0.025806451612903222,0.5671641791044776,0.33070866141732286,0.0975609756097561,0.5783132530120482,0.30769230769230765,0.6737588652482269,0.25806451612903225,0.019801980198019802,0.8449612403100775,0.6512004713507142,0.05050327247123576,0.5135201806485892,0.0,-0.04471544715447151,0.574371126503828,0.5606559777436124,0.12455846811675042,0.38825789681866985,0.21814890246662144,0.703865578865579,0.9536290322580645,0.0,0.6804373266644224,0.84,0.53,0.726,0.528,0.698,0.826,0.83,0.926,0.72,0.982,0.816,0.954,0.01,0.84
ensemble_DeepLift_1280_w_baseline_29.09.2025,001_distinctiveness_weighted_val_5m_20250929_101333,DeepLift,1280,with baseline,Distinctiveness Weighted,validation,0.8685275009814604,0.7008617308684066,0.6021648976496289,0.8140000000000001,0.9091511936339522,0.6093233082706766,0.778493894165536,0.3442118226600985,0.4773869346733668,0.9034056660638939,0.9148065476190477,0.7109375,0.83072,0.8737113402061856,0.9152113970588235,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6099290780141844,0.7341772151898733,0.018691588785046728,0.7169811320754718,0.6944444444444444,0.16216216216216214,0.6966292134831461,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.41270918136589785,0.0,0.4723618090452262,0.7402049427365882,0.6919642857142856,0.4375,0.4986666666666668,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.725,0.58,0.475,0.85,0.89,0.69,0.73,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_1280_no_baseline_29.09.2025,001_distinctiveness_weighted_val_5m_20250929_112517,DeepLift,1280,no baseline,Distinctiveness Weighted,validation,0.8694390572458396,0.7081018175068685,0.6113225987054216,0.8190000000000002,0.9091511936339522,0.6093233082706766,0.7789461781999095,0.3442118226600985,0.4773869346733668,0.9032549728752262,0.9177827380952381,0.7109375,0.8320000000000001,0.8737113402061856,0.9152113970588235,0.9296482412060302,,0.8947894789478948,0.576271186440678,0.6936026936026936,0.6249999999999999,0.7341772151898733,0.018691588785046728,0.7238095238095238,0.7042253521126761,0.16216216216216214,0.7011494252873564,0.6666666666666666,0.7863247863247864,0.03389830508474576,0.0,0.8333333333333333,0.5618921308576481,0.0441102756892231,0.4355495251017638,0.0,0.4723618090452262,0.7465340566606389,0.6979166666666665,0.4375,0.5093333333333332,0.5,0.6672794117647058,0.7135678391959799,-1.0,0.6605660566056606,0.875,0.545,0.73,0.58,0.475,0.855,0.895,0.69,0.74,0.985,0.875,0.715,0.0,0.83
ensemble_DeepLift_1280_w_baseline_29.09.2025,001_distinctiveness_weighted_test_5m_20250929_102523,DeepLift,1280,with baseline,Distinctiveness Weighted,test,0.8682957392112286,0.5826036112554644,0.5981727414954061,0.7867999999999999,0.9079393135955223,0.649741562785041,0.8745896506575077,0.3372977657935285,0.5746951219512195,0.877172195892575,0.8514532542645875,0.6291132180702732,0.8024147218925995,0.8676171079429734,0.9358488733488733,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7005347593582889,0.6910994764397906,0.04166666666666666,0.5619834710743802,0.3181818181818182,0.05240174672489083,0.635,0.2105263157894737,0.6973180076628352,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6039393536879256,0.0,0.19308943089430897,0.6443067201361039,0.5500402664909583,0.1119167131437071,0.4842440338287093,0.2059289431998188,0.7083333333333335,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.776,0.528,0.448,0.788,0.82,0.566,0.708,0.97,0.842,0.632,0.01,0.854
ensemble_DeepLift_1280_no_baseline_29.09.2025,001_distinctiveness_weighted_test_5m_20250929_115214,DeepLift,1280,no baseline,Distinctiveness Weighted,test,0.8689203942077904,0.5853975130922157,0.595540286767519,0.7936,0.9079393135955223,0.649741562785041,0.8748173589631683,0.3372977657935285,0.5746951219512195,0.8773544780653786,0.8551870561534519,0.6291132180702732,0.8016612985251736,0.8676171079429734,0.9355817793317793,0.9924395161290323,0.7866666666666666,0.9313070103720804,0.5957446808510638,0.6648648648648648,0.7027027027027027,0.6910994764397906,0.04166666666666666,0.5738396624472575,0.3252032520325203,0.05240174672489083,0.6282722513089005,0.2105263157894737,0.696969696969697,0.04166666666666667,0.019801980198019802,0.8560157790927021,0.5929444689939607,-0.0033764862140147622,0.6059128256703161,0.0,0.19308943089430897,0.6561550613683316,0.532542645874515,0.1119167131437071,0.47019268802621905,0.2059289431998188,0.7128982128982129,0.629032258064516,0.0,0.7100787123871815,0.886,0.504,0.78,0.528,0.448,0.798,0.834,0.566,0.716,0.97,0.84,0.632,0.01,0.854
